GEO.id,GEO.id2,GEO.display-label,,,,,HC01_EST_VC01,HC01_EST_VC03,HC01_EST_VC04,HC01_EST_VC05,HC01_EST_VC06,HC01_EST_VC07,HC01_EST_VC08,HC01_EST_VC09,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC13,HC01_EST_VC16,HC01_EST_VC17,HC01_EST_VC20,HC01_EST_VC21,HC01_EST_VC22,HC01_EST_VC24,HC01_EST_VC29,HC01_EST_VC30,HC01_EST_VC33,HC01_EST_VC34,HC01_EST_VC35,HC01_EST_VC36,HC01_EST_VC39,HC01_EST_VC40,HC01_EST_VC41,HC01_EST_VC42,HC01_EST_VC43,HC01_EST_VC46,HC01_EST_VC47,HC01_EST_VC48,HC01_EST_VC49,HC01_EST_VC50,HC01_EST_VC51,HC01_EST_VC64,HC01_EST_VC67,HC01_EST_VC68,HC01_EST_VC69,HC01_EST_VC70
Id,Id2,Geography,borough,County,State,Congressional District,TotalPop,Pop1to4,Pop5to17,Pop18to24,Pop25to35,Pop35to45,Pop45to55,Pop55to65,Pop65to75,Pop75Over,MedianAge,Male,Female,RaceBase,White,Black,Asian,Hispanic,WhiteNoHispanic,Native,ForeignBorn,Naturalized,ForeignBornNotCitizen,MaritalBase,NeverMarried,Married,Divorced,Widowed,EducationBase,LessThanHS,HSGrad,SomeCollORAssoc,Bachelors,GradProf,MedianIncome,PovertyBase,PovertyBelow100Prct,Poverty100to149,Poverty150UP
0600000US4209150640,4209150640,"Montgomery township, Montgomery County, Pennsylvania",Montgomery township, Montgomery County, Pennsylvania,1,25549,1309,4444,1707,3154,3213,4577,3512,1957,1676,42.3,12226,13323,24855,18299,1290,5041,735,17814,21046,4503,3253,1250,20982,5449,12466,1870,1197,18089,661,3351,3789,6280,4008,45186,25340,926,697,23717
0600000US4209152664,4209152664,"Narberth borough, Montgomery County, Pennsylvania",Narberth borough, Montgomery County, Pennsylvania,4,4210,236,676,163,681,600,503,792,290,269,40.4,1894,2316,4124,3762,147,164,164,3628,3898,312,194,118,3510,983,1955,435,137,3135,84,398,363,1096,1194,46952,4199,127,110,3962
0600000US4209153664,4209153664,"New Hanover township, Montgomery County, Pennsylvania",New Hanover township, Montgomery County, Pennsylvania,4,11979,679,2106,722,1194,1721,2008,1867,931,751,42.5,5889,6090,11762,11470,121,144,318,11266,11757,222,158,64,9653,2121,6230,663,639,8472,421,2861,1996,2239,955,40545,11949,283,397,11269
0600000US4209154656,4209154656,"Norristown borough, Montgomery County, Pennsylvania",Norristown borough, Montgomery County, Pennsylvania,4,34109,2534,6099,3137,6760,4466,3826,3608,2125,1554,32.7,17507,16602,32432,16221,12094,916,8662,11330,27644,6465,1741,4724,26565,12478,8774,3938,1375,22339,4346,8051,5200,3208,1534,24031,33732,7526,4718,21488
0600000US4209155512,4209155512,"North Wales borough, Montgomery County, Pennsylvania",North Wales borough, Montgomery County, Pennsylvania,4,3223,233,430,335,403,457,587,374,287,117,39.9,1710,1513,3063,2852,26,147,49,2832,3192,31,31,0,2660,830,1260,425,145,2225,103,661,535,600,326,35290,3170,313,59,2798
0600000US4209159120,4209159120,"Pennsburg borough, Montgomery County, Pennsylvania",Pennsburg borough, Montgomery County, Pennsylvania,4,3849,292,610,427,326,536,772,355,285,246,41.2,1861,1988,3707,3568,84,4,75,3544,3785,64,52,12,3065,903,1485,500,177,2520,217,1033,705,360,205,32625,3610,533,234,2843
0600000US4209159392,4209159392,"Perkiomen township, Montgomery County, Pennsylvania",Perkiomen township, Montgomery County, Pennsylvania,4,9107,618,2044,595,886,1524,1624,1122,511,183,38.3,4337,4770,9029,8076,391,552,370,7743,8429,678,372,306,6901,1635,4489,639,138,5850,302,1132,1436,1874,1106,47042,9021,445,199,8377
0600000US4209161664,4209161664,"Plymouth township, Montgomery County, Pennsylvania",Plymouth township, Montgomery County, Pennsylvania,4,16885,884,2594,1008,2712,2177,2379,2323,1403,1405,41.2,8133,8752,16539,13976,1176,1253,768,13384,15334,1551,930,621,14138,4350,7646,1189,953,12399,917,3176,3031,3228,2047,38550,16653,830,470,15353
0600000US4209162416,4209162416,"Pottstown borough, Montgomery County, Pennsylvania",Pottstown borough, Montgomery County, Pennsylvania,4,22228,1589,3518,1749,3472,2811,2832,3178,1701,1378,37.3,10786,11442,20897,16064,4060,143,1577,15176,21485,743,340,403,17739,5835,7871,2912,1121,15372,2163,6103,4192,1899,1015,25047,22011,4745,1784,15482
0600000US4209163808,4209163808,"Red Hill borough, Montgomery County, Pennsylvania",Red Hill borough, Montgomery County, Pennsylvania,4,2438,106,340,171,389,214,397,238,239,344,44.9,1217,1221,2397,2328,47,9,55,2273,2379,59,34,25,2063,609,978,308,168,1821,185,811,457,264,104,26174,2438,187,158,2093
0600000US4209165568,4209165568,"Rockledge borough, Montgomery County, Pennsylvania",Rockledge borough, Montgomery County, Pennsylvania,4,2532,87,449,231,323,255,405,445,233,104,42.7,1180,1352,2460,2374,6,64,55,2323,2374,158,60,98,2101,623,1004,335,139,1765,103,665,471,363,163,35712,2528,157,149,2222
0600000US4209166576,4209166576,"Royersford borough, Montgomery County, Pennsylvania",Royersford borough, Montgomery County, Pennsylvania,4,4728,285,721,407,909,572,698,571,341,224,36.1,2206,2522,4646,4371,231,43,147,4257,4627,101,56,45,3902,1520,1299,926,157,3315,229,1162,1018,684,222,31629,4627,578,440,3609
0600000US4209167528,4209167528,"Salford township, Montgomery County, Pennsylvania",Salford township, Montgomery County, Pennsylvania,4,2798,133,445,245,302,309,463,475,247,179,44.2,1498,1300,2753,2701,38,10,27,2678,2754,44,32,12,2318,517,1543,182,76,1975,69,639,407,543,317,42610,2798,46,59,2693
0600000US4209168328,4209168328,"Schwenksville borough, Montgomery County, Pennsylvania",Schwenksville borough, Montgomery County, Pennsylvania,4,1378,90,178,101,260,153,201,164,108,123,39.3,670,708,1340,1304,18,12,102,1205,1322,56,40,16,1141,391,433,265,52,1009,63,330,367,189,60,29792,1295,105,94,1096
0600000US4209171016,4209171016,"Skippack township, Montgomery County, Pennsylvania",Skippack township, Montgomery County, Pennsylvania,4,14661,514,2519,788,1934,2432,2667,1790,1367,650,42.1,8771,5890,14336,11743,2060,411,700,11235,13984,677,402,275,12175,4100,6100,1501,474,10840,1002,3067,2712,2212,1847,34213,11318,424,401,10493
0600000US4209171856,4209171856,"Souderton borough, Montgomery County, Pennsylvania",Souderton borough, Montgomery County, Pennsylvania,1,6700,285,1257,592,957,1028,808,905,450,418,38,3205,3495,6567,5941,142,347,562,5490,6075,625,273,352,5362,1628,2870,648,216,4566,516,1798,1004,830,418,33166,6670,332,528,5810
0600000US4209173088,4209173088,"Springfield township, Montgomery County, Pennsylvania",Springfield township, Montgomery County, Pennsylvania,4,19339,997,3132,1390,1805,2526,2957,2395,2034,2103,43.9,9187,10152,19029,16019,1887,635,1042,15459,17949,1390,846,544,15913,4837,8455,1439,1182,13820,799,2487,2688,4056,3790,41027,18401,1147,877,16377
0600000US4209176304,4209176304,"Telford borough, Montgomery County, Pennsylvania",Telford borough, Montgomery County, Pennsylvania,1,2654,143,447,247,386,444,343,299,153,192,36.6,1270,1384,2604,2113,200,240,364,1800,2168,486,199,287,2157,617,1096,349,95,1817,263,626,502,296,130,32356,2638,224,243,2171
0600000US4209177152,4209177152,"Towamencin township, Montgomery County, Pennsylvania",Towamencin township, Montgomery County, Pennsylvania,4,17969,717,2664,1227,2038,2400,2295,2803,1968,1857,44.7,8698,9271,17742,14731,1073,1709,727,14259,16044,1925,1208,717,15196,3754,8733,1392,1317,13361,756,3111,2951,4010,2533,40749,17806,1021,979,15806
0600000US4209177304,4209177304,"Trappe borough, Montgomery County, Pennsylvania",Trappe borough, Montgomery County, Pennsylvania,4,3530,136,691,277,478,482,515,503,249,199,38.9,1782,1748,3415,2901,113,276,289,2704,3180,350,193,157,2889,818,1675,264,132,2426,98,650,638,639,401,40460,3530,161,205,3164
0600000US4209179008,4209179008,"Upper Dublin township, Montgomery County, Pennsylvania",Upper Dublin township, Montgomery County, Pennsylvania,4,25884,998,4779,1849,2040,3242,4365,3983,2688,1940,45.1,12401,13483,25529,22093,1402,2014,517,21618,23314,2570,1888,682,21326,5399,13341,1503,1083,18258,576,2904,3212,5973,5593,47318,25655,788,769,24098
0600000US4209179040,4209179040,"Upper Frederick township, Montgomery County, Pennsylvania",Upper Frederick township, Montgomery County, Pennsylvania,4,3528,113,543,255,418,438,615,418,318,410,44.9,1727,1801,3504,3401,64,28,39,3382,3460,68,32,36,3039,635,1932,209,263,2617,166,914,611,654,272,35545,3426,227,178,3021
0600000US4209179056,4209179056,"Upper Gwynedd township, Montgomery County, Pennsylvania",Upper Gwynedd township, Montgomery County, Pennsylvania,4,15681,588,2318,769,2021,1854,2093,2462,1855,1721,45.8,7231,8450,15630,12818,424,2274,491,12462,13403,2278,1138,1140,13269,2931,8217,954,1167,12006,325,2734,2618,3684,2645,42481,15387,489,337,14561
0600000US4209179064,4209179064,"Upper Hanover township, Montgomery County, Pennsylvania",Upper Hanover township, Montgomery County, Pennsylvania,4,6918,425,1188,536,761,729,922,1292,707,358,43.5,3296,3622,6863,6724,124,15,122,6622,6854,64,49,15,5639,1364,3430,461,384,4769,278,1499,1222,1047,723,35616,6882,363,182,6337
0600000US4209179136,4209179136,"Upper Merion township, Montgomery County, Pennsylvania",Upper Merion township, Montgomery County, Pennsylvania,4,28231,1318,3975,1708,4683,4052,3630,3976,2782,2107,40.9,13935,14296,27590,20844,1293,5105,945,20167,22231,6000,2859,3141,24022,7062,13312,2184,1464,21230,982,4267,3918,6921,5142,44416,28075,1664,1326,25085
0600000US4209179176,4209179176,"Upper Moreland township, Montgomery County, Pennsylvania",Upper Moreland township, Montgomery County, Pennsylvania,4,23945,1062,3850,1985,2827,3406,3497,3260,1997,2061,41.5,11623,12322,23241,20614,1463,1100,1048,19719,21493,2452,1211,1241,19999,5941,10490,2179,1389,17048,943,5256,4703,3977,2169,34554,23607,1722,1475,20410
0600000US4209179240,4209179240,"Upper Pottsgrove township, Montgomery County, Pennsylvania",Upper Pottsgrove township, Montgomery County, Pennsylvania,4,5423,260,985,511,582,788,992,708,350,247,40.4,2668,2755,5332,4781,368,162,180,4684,5185,238,195,43,4525,1312,2590,442,181,3667,327,1246,903,782,409,36097,5423,155,114,5154
0600000US4209179256,4209179256,"Upper Providence township, Montgomery County, Pennsylvania",Upper Providence township, Montgomery County, Pennsylvania,4,22435,1032,4761,1577,2180,3306,4068,2737,1432,1342,41.2,10970,11465,21931,19417,601,1810,619,18841,20451,1984,1224,760,17646,4227,11130,1398,891,15065,416,2926,3086,4807,3830,47385,21920,566,605,20749
0600000US4209179280,4209179280,"Upper Salford township, Montgomery County, Pennsylvania",Upper Salford township, Montgomery County, Pennsylvania,4,3345,52,826,238,160,371,551,613,348,186,45.7,1621,1724,3345,3302,27,16,14,3288,3264,81,45,36,2656,657,1701,188,110,2229,94,808,448,494,385,38229,3308,87,165,3056
0600000US4209182736,4209182736,"West Conshohocken borough, Montgomery County, Pennsylvania",West Conshohocken borough, Montgomery County, Pennsylvania,4,1341,67,48,79,464,196,110,194,105,78,35.3,690,651,1319,1249,29,41,72,1177,1269,72,43,29,1238,524,547,113,54,1147,47,269,155,424,252,51774,1341,139,34,1168
0600000US4209183696,4209183696,"West Norriton township, Montgomery County, Pennsylvania",West Norriton township, Montgomery County, Pennsylvania,4,15604,601,1438,789,3044,1852,2297,2514,1672,1397,45.3,7566,8038,15426,12385,1961,1033,571,11867,13846,1758,816,942,13862,3938,7453,1590,881,12776,715,3521,2907,3403,2230,37417,15474,942,970,13562
0600000US4209183912,4209183912,"West Pottsgrove township, Montgomery County, Pennsylvania",West Pottsgrove township, Montgomery County, Pennsylvania,4,3824,213,677,391,536,476,471,573,277,210,36.2,1950,1874,3646,3201,415,1,150,3107,3733,91,71,20,3028,947,1371,459,251,2543,305,1123,786,256,73,30083,3824,561,212,3051
0600000US4209184624,4209184624,"Whitemarsh township, Montgomery County, Pennsylvania",Whitemarsh township, Montgomery County, Pennsylvania,4,17496,861,2873,921,2060,2221,2358,2979,1525,1698,44.2,8454,9042,17221,15852,480,822,434,15599,16333,1163,783,380,14262,3473,8598,1167,1024,12841,379,2339,2030,4485,3608,50635,17207,555,459,16193
0600000US4209184888,4209184888,"Whitpain township, Montgomery County, Pennsylvania",Whitpain township, Montgomery County, Pennsylvania,4,19055,754,3246,1565,1515,2288,2908,2855,2158,1766,45.4,9200,9855,18648,14675,1106,2770,592,14277,16164,2891,1762,1129,16122,3849,10032,1187,1054,13490,372,2431,2498,3730,4459,50311,18875,767,603,17505
0600000US4209186496,4209186496,"Worcester township, Montgomery County, Pennsylvania",Worcester township, Montgomery County, Pennsylvania,4,10221,409,2114,484,749,1144,1985,1591,954,791,45.8,5181,5040,10149,8571,494,1064,328,8311,9190,1031,678,353,8311,1897,5212,589,613,7214,315,1244,1465,2321,1869,53888,10097,343,104,9650
0600000US4209302664,4209302664,"Anthony township, Montour County, Pennsylvania",Anthony township, Montour County, Pennsylvania,9,1460,143,234,117,182,104,278,189,109,104,41.1,695,765,1458,1441,14,0,1,1440,1453,7,7,0,1141,305,624,136,76,966,173,421,239,83,50,29837,1435,116,72,1247
0600000US4209316048,4209316048,"Cooper township, Montour County, Pennsylvania",Cooper township, Montour County, Pennsylvania,9,795,31,81,27,58,73,138,176,98,113,54.2,387,408,795,789,1,5,0,789,780,15,15,0,696,119,422,99,56,656,48,285,128,120,75,28750,795,27,40,728
0600000US4209318136,4209318136,"Danville borough, Montour County, Pennsylvania",Danville borough, Montour County, Pennsylvania,9,4632,223,598,434,941,450,432,701,435,418,37.4,2104,2528,4602,4443,41,118,174,4269,4496,136,81,55,3903,1812,1031,660,400,3377,460,1548,578,428,363,22337,4508,735,474,3299
0600000US4209318952,4209318952,"Derry township, Montour County, Pennsylvania",Derry township, Montour County, Pennsylvania,9,1160,79,219,76,110,116,142,156,169,93,43.6,560,600,1160,1154,6,0,0,1154,1152,8,5,3,917,226,513,116,62,786,100,501,89,65,31,25168,1134,132,93,909
0600000US4209343112,4209343112,"Liberty township, Montour County, Pennsylvania",Liberty township, Montour County, Pennsylvania,9,1805,122,305,102,165,247,254,280,202,128,43.3,993,812,1797,1750,41,6,0,1750,1791,14,9,5,1459,313,929,123,94,1276,121,529,294,247,85,32621,1805,128,24,1653
0600000US4209343360,4209343360,"Limestone township, Montour County, Pennsylvania",Limestone township, Montour County, Pennsylvania,9,1034,23,187,58,123,157,190,128,91,77,42.8,489,545,1029,1016,10,3,0,1016,1028,6,4,2,880,225,509,94,52,766,57,375,186,92,56,30729,1034,79,94,861
0600000US4209346656,4209346656,"Mahoning township, Montour County, Pennsylvania",Mahoning township, Montour County, Pennsylvania,9,4188,177,619,186,525,530,533,561,423,634,46.7,1898,2290,4125,3521,214,381,240,3352,3830,358,131,227,3581,897,1917,349,418,3206,223,925,643,623,792,31443,3625,305,138,3182
0600000US4209348152,4209348152,"Mayberry township, Montour County, Pennsylvania",Mayberry township, Montour County, Pennsylvania,9,234,28,29,6,19,42,25,50,19,16,42.2,114,120,234,234,0,0,6,228,234,0,0,0,184,28,133,13,10,171,10,59,37,39,26,37292,234,13,7,214
0600000US4209379552,4209379552,"Valley township, Montour County, Pennsylvania",Valley township, Montour County, Pennsylvania,9,2200,50,336,180,168,196,420,393,223,234,49.7,1118,1082,2193,2150,0,40,11,2139,2152,48,41,7,1864,375,1211,195,83,1634,94,684,347,326,183,29425,2181,114,203,1864
0600000US4209381424,4209381424,"Washingtonville borough, Montour County, Pennsylvania",Washingtonville borough, Montour County, Pennsylvania,9,244,13,40,27,35,56,30,20,5,18,35.7,116,128,243,243,0,0,0,243,244,0,0,0,204,91,41,53,19,164,31,98,18,10,7,21458,239,69,35,135
0600000US4209383144,4209383144,"West Hemlock township, Montour County, Pennsylvania",West Hemlock township, Montour County, Pennsylvania,9,514,17,101,34,43,80,82,87,44,26,43.4,270,244,508,500,7,1,9,496,510,4,0,4,422,101,254,34,33,362,40,119,96,62,45,32125,514,28,17,469
0600000US4209500948,4209500948,"Allen township, Northampton County, Pennsylvania",Allen township, Northampton County, Pennsylvania,7,4630,298,761,217,513,590,723,645,642,241,43.8,2213,2417,4532,4032,259,241,98,3934,4312,318,282,36,3742,750,2329,404,259,3354,150,1090,1038,774,302,35432,4630,101,179,4350
0600000US4209504032,4209504032,"Bangor borough, Northampton County, Pennsylvania",Bangor borough, Northampton County, Pennsylvania,7,5123,307,937,583,695,601,790,469,348,393,36.3,2655,2468,5082,5056,0,0,43,5039,5047,76,76,0,4105,1378,1880,514,333,3296,451,1417,918,429,81,22488,5123,596,673,3854
0600000US4209504432,4209504432,"Bath borough, Northampton County, Pennsylvania",Bath borough, Northampton County, Pennsylvania,7,2643,128,520,249,410,277,327,342,193,197,35.5,1244,1399,2586,2421,165,0,180,2298,2593,50,50,0,2100,728,857,306,209,1746,228,684,482,262,90,24222,2587,339,425,1823
0600000US4209506088,4209506088,"Bethlehem city, Northampton County, Pennsylvania",Bethlehem city, Northampton County, Pennsylvania,7,54744,2396,7852,10404,7964,5985,6523,5945,4132,3543,33.3,26733,28011,51374,42336,3894,1793,16727,30981,49755,4989,2221,2768,46616,21621,16139,6314,2542,34092,4279,11243,9267,5144,4159,22073,49988,9545,5238,35205
0600000US4209506096,4209506096,"Bethlehem township, Northampton County, Pennsylvania",Bethlehem township, Northampton County, Pennsylvania,7,23691,722,3723,2156,1956,2397,4195,3802,2542,2198,47.6,11237,12454,22971,20422,1344,811,1965,18957,21399,2292,1684,608,20195,5150,12116,1536,1393,17090,1088,4875,4786,4147,2194,31822,22967,710,1233,21024
0600000US4209510400,4209510400,"Bushkill township, Northampton County, Pennsylvania",Bushkill township, Northampton County, Pennsylvania,7,8280,269,1285,653,670,945,1526,1543,837,552,47.9,4196,4084,8234,8182,0,25,119,8111,8043,237,166,71,7114,1561,4694,537,322,6073,510,2058,1618,1256,631,32865,8246,412,241,7593
0600000US4209512656,4209512656,"Chapman borough, Northampton County, Pennsylvania",Chapman borough, Northampton County, Pennsylvania,7,178,11,21,15,30,20,22,29,24,6,40.3,88,90,176,176,0,0,0,176,177,1,0,1,153,40,85,24,4,131,10,62,26,22,11,31000,178,22,12,144
0600000US4209520736,4209520736,"East Allen township, Northampton County, Pennsylvania",East Allen township, Northampton County, Pennsylvania,7,4830,100,780,366,245,554,736,862,728,459,49.5,2585,2245,4752,4377,253,41,237,4305,4634,196,134,62,4226,1064,2706,185,271,3584,245,1373,1332,367,267,32213,4801,117,91,4593
0600000US4209520776,4209520776,"East Bangor borough, Northampton County, Pennsylvania",East Bangor borough, Northampton County, Pennsylvania,7,1079,74,207,79,162,117,114,169,75,82,37,550,529,1057,1026,0,3,126,931,1035,44,34,10,824,251,397,110,66,719,120,321,202,62,14,24620,1057,142,150,765
0600000US4209521648,4209521648,"Easton city, Northampton County, Pennsylvania",Easton city, Northampton County, Pennsylvania,7,26854,1352,4071,4615,3705,3587,3344,2934,1790,1456,34.1,13160,13694,25019,17957,4195,877,6176,14813,23393,3461,1252,2209,22287,10039,7729,3495,1024,16816,2949,6014,4478,2032,1343,20361,23443,4409,2614,16420
0600000US4209526728,4209526728,"Forks township, Northampton County, Pennsylvania",Forks township, Northampton County, Pennsylvania,7,14995,833,2582,878,1437,2186,2223,2278,1448,1130,42.6,7353,7642,14602,12948,752,734,1305,11857,13505,1490,1113,377,12054,2378,8028,933,715,10702,575,2780,2670,3024,1653,37534,14950,601,694,13655
0600000US4209527760,4209527760,"Freemansburg borough, Northampton County, Pennsylvania",Freemansburg borough, Northampton County, Pennsylvania,7,2614,157,475,150,377,389,325,352,191,198,38.1,1325,1289,2485,2051,280,63,652,1544,2323,291,186,105,2112,685,944,322,161,1832,225,640,517,244,206,30217,2611,180,529,1902
0600000US4209529568,4209529568,"Glendon borough, Northampton County, Pennsylvania",Glendon borough, Northampton County, Pennsylvania,7,497,31,94,46,66,53,84,58,31,34,39.2,214,283,414,379,29,0,14,370,496,1,0,1,384,136,195,33,20,326,25,165,61,65,10,30284,495,55,19,421
0600000US4209532432,4209532432,"Hanover township, Northampton County, Pennsylvania",Hanover township, Northampton County, Pennsylvania,7,11261,398,1889,859,963,1275,1757,1610,1154,1356,47,5481,5780,11058,9804,528,646,867,9071,10027,1234,935,299,9556,2314,5712,797,733,8115,503,2084,1874,2316,1338,40391,11238,508,278,10452
0600000US4209533744,4209533744,"Hellertown borough, Northampton County, Pennsylvania",Hellertown borough, Northampton County, Pennsylvania,7,5762,206,994,488,792,717,857,729,514,465,41.3,2877,2885,5730,5584,42,104,398,5205,5522,240,134,106,4799,1444,2172,759,424,4074,330,1543,1257,669,275,27088,5722,372,308,5042
0600000US4209542424,4209542424,"Lehigh township, Northampton County, Pennsylvania",Lehigh township, Northampton County, Pennsylvania,7,10330,346,1573,611,1100,1159,1724,1841,1181,795,47.3,5401,4929,10300,10083,114,37,341,9816,10113,217,146,71,8856,1757,5816,825,458,7800,760,3289,1704,1490,557,33474,10291,438,288,9565
0600000US4209545016,4209545016,"Lower Mount Bethel township, Northampton County, Pennsylvania",Lower Mount Bethel township, Northampton County, Pennsylvania,7,3069,80,400,222,270,343,548,623,341,242,49.5,1546,1523,3069,3039,14,16,50,2989,2969,100,76,24,2669,618,1555,260,236,2367,225,968,726,366,82,32592,3069,210,243,2616
0600000US4209545024,4209545024,"Lower Nazareth township, Northampton County, Pennsylvania",Lower Nazareth township, Northampton County, Pennsylvania,7,5853,212,1080,378,491,734,1027,1068,716,147,45.4,2891,2962,5800,5623,13,94,186,5507,5586,267,222,45,4791,1084,3151,386,170,4183,132,1206,1244,923,678,43125,5837,183,121,5533
0600000US4209545104,4209545104,"Lower Saucon township, Northampton County, Pennsylvania",Lower Saucon township, Northampton County, Pennsylvania,7,10684,391,1719,653,822,1221,1912,1701,1352,913,48.3,5439,5245,10493,10197,2,167,654,9756,10176,508,390,118,8993,1964,5644,872,513,7921,528,2467,1933,1577,1416,34788,10607,409,441,9757
0600000US4209550824,4209550824,"Moore township, Northampton County, Pennsylvania",Moore township, Northampton County, Pennsylvania,7,9156,346,1349,552,1062,1180,1278,1606,1006,777,46.1,4853,4303,9113,9085,5,8,259,8860,8951,205,169,36,7680,1694,4706,771,509,6909,637,3296,1817,774,385,30378,9135,653,542,7940
0600000US4209552808,4209552808,"Nazareth borough, Northampton County, Pennsylvania",Nazareth borough, Northampton County, Pennsylvania,7,5655,240,792,474,705,774,702,826,345,797,44,2729,2926,5569,5520,0,28,210,5397,5547,108,70,38,4813,1529,2305,365,614,4149,496,1441,1028,876,308,28922,5531,670,627,4234
0600000US4209554696,4209554696,"Northampton borough, Northampton County, Pennsylvania",Northampton borough, Northampton County, Pennsylvania,7,9745,377,1748,652,1235,1230,1404,1340,749,1010,41.2,4826,4919,9565,8785,143,215,841,8266,9253,492,399,93,8139,2278,4065,1071,725,6968,921,2743,1955,1010,339,28337,9738,869,687,8182
0600000US4209554872,4209554872,"North Catasauqua borough, Northampton County, Pennsylvania",North Catasauqua borough, Northampton County, Pennsylvania,7,2823,168,474,159,380,344,361,450,232,255,41.3,1357,1466,2758,2698,22,3,92,2638,2806,17,17,0,2290,608,1175,346,161,2022,140,954,573,224,131,29851,2823,254,95,2474
0600000US4209557672,4209557672,"Palmer township, Northampton County, Pennsylvania",Palmer township, Northampton County, Pennsylvania,7,20885,849,3113,1256,2313,2471,3291,2930,2442,2220,45.9,9797,11088,20267,17100,1564,1117,1567,16386,18501,2384,1763,621,17458,3938,9979,2116,1425,15667,911,5051,4818,3312,1575,33814,20696,810,840,19046
0600000US4209558696,4209558696,"Pen Argyl borough, Northampton County, Pennsylvania",Pen Argyl borough, Northampton County, Pennsylvania,7,3567,160,764,352,461,490,405,523,166,246,37.3,1901,1666,3519,3410,104,5,59,3370,3506,61,23,38,2846,952,1324,449,121,2291,232,932,661,309,157,26294,3418,460,359,2599
0600000US4209561088,4209561088,"Plainfield township, Northampton County, Pennsylvania",Plainfield township, Northampton County, Pennsylvania,7,6081,190,794,524,456,844,994,988,477,814,47.5,2848,3233,6040,5936,33,0,290,5778,6000,81,65,16,5358,1326,2956,442,634,4573,547,1774,1157,710,385,29631,6081,337,135,5609
0600000US4209562264,4209562264,"Portland borough, Northampton County, Pennsylvania",Portland borough, Northampton County, Pennsylvania,7,471,20,48,37,108,51,58,70,55,24,38.8,212,259,437,409,24,4,11,398,461,10,6,4,420,168,194,39,19,366,33,137,85,57,54,25268,471,60,18,393
0600000US4209566168,4209566168,"Roseto borough, Northampton County, Pennsylvania",Roseto borough, Northampton County, Pennsylvania,7,1619,94,241,109,231,213,272,203,117,139,40.7,820,799,1593,1570,12,9,42,1528,1564,55,48,7,1345,370,696,183,96,1175,119,480,376,119,81,28485,1614,134,270,1210
0600000US4209574232,4209574232,"Stockertown borough, Northampton County, Pennsylvania",Stockertown borough, Northampton County, Pennsylvania,7,1161,90,189,83,131,131,238,156,60,83,41,514,647,1153,1066,38,4,37,1046,1136,25,23,2,914,189,557,106,62,799,67,244,298,129,61,38500,1141,73,35,1033
0600000US4209576144,4209576144,"Tatamy borough, Northampton County, Pennsylvania",Tatamy borough, Northampton County, Pennsylvania,7,1011,72,177,47,83,181,114,148,135,54,41.9,515,496,982,871,15,82,26,859,935,76,51,25,789,146,541,62,40,715,45,204,182,207,77,39063,1007,41,30,936
0600000US4209579184,4209579184,"Upper Mount Bethel township, Northampton County, Pennsylvania",Upper Mount Bethel township, Northampton County, Pennsylvania,7,6771,98,944,608,687,662,1322,1107,812,531,47.9,3286,3485,6732,6338,200,126,621,5856,6319,452,367,85,6069,1736,3306,601,426,5121,507,2355,1349,629,281,29754,6695,290,148,6257
0600000US4209579192,4209579192,"Upper Nazareth township, Northampton County, Pennsylvania",Upper Nazareth township, Northampton County, Pennsylvania,7,6532,316,1129,540,484,905,1043,727,467,921,44.3,2885,3647,6495,6207,92,148,169,6086,6335,197,136,61,5358,1331,2823,561,643,4547,416,1583,1181,842,525,32437,5793,238,109,5446
0600000US4209580800,4209580800,"Walnutport borough, Northampton County, Pennsylvania",Walnutport borough, Northampton County, Pennsylvania,7,2092,59,330,154,279,283,261,331,197,198,44.1,1040,1052,2080,2067,5,8,93,1983,2077,15,10,5,1751,470,925,188,168,1549,152,791,419,118,69,32045,2027,144,41,1842
0600000US4209581296,4209581296,"Washington township, Northampton County, Pennsylvania",Washington township, Northampton County, Pennsylvania,7,5158,228,859,241,440,699,877,805,487,522,47,2519,2639,5100,4824,42,234,162,4679,4888,270,127,143,4260,918,2521,451,370,3830,391,1601,939,667,232,31319,5000,191,329,4480
0600000US4209582832,4209582832,"West Easton borough, Northampton County, Pennsylvania",West Easton borough, Northampton County, Pennsylvania,7,1343,68,219,108,176,170,261,168,79,94,39.6,706,637,1330,1192,41,55,133,1104,1210,133,68,65,1100,336,498,184,82,948,132,395,296,104,21,28059,1343,227,202,914
0600000US4209585256,4209585256,"Williams township, Northampton County, Pennsylvania",Williams township, Northampton County, Pennsylvania,7,5985,111,1011,223,498,779,1054,908,998,403,49.3,3170,2815,5895,5425,234,177,69,5356,5587,398,255,143,5147,1233,3091,503,320,4640,242,1745,1154,853,646,39601,5985,144,206,5635
0600000US4209585592,4209585592,"Wilson borough, Northampton County, Pennsylvania",Wilson borough, Northampton County, Pennsylvania,7,7768,441,1253,363,1560,1144,939,1156,549,363,36.8,3603,4165,7340,6467,670,164,761,5948,7253,515,347,168,6354,1974,2855,1092,433,5711,453,2230,2053,699,276,30623,7648,675,541,6432
