"State","Congressional.District.Number","CD_Name","Under35","Over65","MedianAge","Male","WhiteNoHispanic","Black","Hispanic","ForeignBorn","NeverMarried","Married","LessThanHS","HSGrad","SomeCollORAssoc","Bachelors","GradProf","BachGrad","MedianIncome","Poverty","MedianEarnings_HS","MedianEarnings_Bach","MedianEarnings_HSBach_Diff","Urbanicity","LFPR","Religiosity","Evangelical","RomanCatholic","AvgGOPPres","Veteran","cluster"
"CA",2,"CA02o",30.0985752153744,18.8081736851618,38.1,49.5259962449147,75.8755895868951,1.29375674463158,18.0118038630825,10.7576988629394,28.5975624917856,50.6058248702565,16.2707427287368,25.9281596293839,37.5204104653474,13.8098716290623,6.47081554746955,20.2806871765318,24119.88784,16.0248911490452,29422.77,48405.85,18983.08,67.63132406,71.5,30.808,11.241,12.645,58.5,12.4679267308195,"5"
"CA",3,"CA03o",27.9780640959714,16.6622479319432,37.9,49.6735508589957,69.0837699246949,6.17929722694964,14.2818211143369,15.0965826257033,27.0001288597253,53.7699837168165,10.5825779769429,23.1888920174855,37.1811078027866,19.7988245795865,9.24859762319848,29.047422202785,36280.81752,8.77016045698414,35968.89,63155.38,27186.49,86.20737676,76.2,37.664,10.483,18.025,53.5,11.9940013963495,"1"
"CA",4,"CA04o",24.1190634427422,18.8765905919768,41.5,50.612415960413,82.2910371558964,1.68476184522197,11.2687463965935,8.25848548838977,24.6033873001728,56.3693969053605,9.00939709296319,23.4736302484645,37.9591096834304,20.1237352128819,9.43412776225998,29.5578629751419,34698.70727,8.02803150648663,35281.06,63643.48,28362.42,67.38524272,75.3,33.042,12.904,13.155,57.5,13.1298960448236,"1"
"CA",5,"CA05o",37.2458689217092,14.3457227883275,33.2,48.6325924408481,41.5244834692961,14.6813181998144,26.6930924239034,23.2087428579063,37.8983371647224,41.2415190929854,19.7168350145104,23.5074807199718,31.4866852159985,17.1742417442816,8.11475730523777,25.2889990495194,27795.76952,17.4668023986001,29966.97,53515.73,23548.76,99.72100869,73.3,37.046,10.804,16.619,33,9.05184336349627,"2"
"CA",6,"CA06o",25.6167380236864,17.6260147686098,41.2,49.7197381167223,73.5236922595839,2.35652233394897,19.1111371698279,17.4610975646372,30.0289099085247,50.0578008348377,11.396128096482,18.2656343381301,30.1338311431046,24.7528298381447,15.4515765841386,40.2044064222833,38377.95514,8.66590115908184,36809.31,63061.13,26251.82,89.71485885,77.9,37.108,4.54,24.055,25,8.97263803828038,"4"
"CA",7,"CA07o",30.7660083418837,14.1959755774255,37,49.8262966129765,41.1610805840049,15.6027691341275,27.4684052546198,25.1926143322626,32.5136382550669,48.3418401432351,16.6065032168319,24.7226569292297,33.2389729322437,18.0302556077204,7.40161131397438,25.4318669216948,34350.86743,11.0074193655392,35837.61,61565.41,25727.8,98.71739103,74.7,38.178,8.832,21.062,29.5,9.43431532872845,"4"
"CA",8,"CA08o",35.2947963949507,15.8859691010987,38,51.1566597034634,46.0939470869058,7.62928901023455,16.1814436940173,34.4414155455188,48.0789229164035,35.7521918706558,15.0912941623279,14.9736765107668,19.8735077381564,31.3120665634525,18.7494550252965,50.061521588749,38880.63982,12.3979387015194,29340.85,63714.17,34373.32,100,79.5,36.612,3.684,16.675,13,4.93939636111777,"4"
"CA",9,"CA09o",34.7648286379324,13.8785215506863,36.2,48.6812977800794,37.8916677206553,22.2492561059225,22.1715383130413,26.4055315006881,42.1044947575889,39.7247590104541,16.6143584813216,17.8621282575134,23.3685855065497,22.9581318813382,19.1967958732771,42.1549277546153,33059.37176,15.6721321145172,31145.13,57177.02,26031.89,99.9032997,74,33.982,7.524,16.508,11.5,5.94745344510259,"4"
"CA",10,"CA10o",27.3865971079169,16.3841497189235,38.3,49.297637609086,59.6568043129052,7.67080548482305,20.4430096953787,20.3014874860525,28.9080861805409,54.2399982233869,10.0390074160873,19.3330645215187,31.3970714363685,24.4383355350655,14.7925210909601,39.2308566260256,42410.65318,7.69769205343081,40374.11,71344.2,30970.09,96.47622863,78.3,37.791,8.374,20.704,36.5,9.70242703872833,"4"
"CA",11,"CA11o",29.0402292255124,14.3291859014464,36,49.6707577002164,56.6165209454604,5.05062153598636,25.5543476579365,19.6161568981161,27.7700747215662,56.2565912996573,13.6234857469051,22.8687763170921,32.0588786680681,20.9965897050801,10.4522695628545,31.4488592679346,38807.70566,8.69756775690704,40181.12,76679.62,36498.5,90.09885962,75,40.781,8.673,23.958,49,8.63587866573804,"4"
"CA",12,"CA12o",27.7738478406961,17.7868952318073,40.2,49.1931928121679,45.8961245109533,2.51719073149526,16.6848892811508,35.6447954830217,31.8460516181645,52.1784436020961,10.0558598362549,17.2527156507758,26.6037916715686,29.5157361777406,16.5718966636602,46.0876328414008,44098.23744,6.11637955221368,38131.11,65127.97,26996.86,99.92426708,79.5,43.426,3.384,29.498,25.5,6.63860606572943,"4"
"CA",13,"CA13o",31.0210197710718,14.6195629552549,36.6,49.8384957900652,31.7993884893286,7.51084481166205,24.2932116980591,38.1449223681341,30.9185515263063,52.6709619258682,14.0433053060998,23.7789232742946,25.7919000987568,23.5624890398442,12.8233822810045,36.3858713208488,38695.49926,8.06252623891933,37147.05,65084.21,27937.16,99.33608517,79,33.982,7.524,16.508,26,6.67069826606471,"4"
"CA",14,"CA14o",29.4939684821108,16.1804835480725,38.2,51.0272815355172,56.625191186805,3.08875201521227,19.5977016245711,30.8797834773348,30.724302036042,54.1954123038825,9.76197337329261,12.8884790501988,21.2882254625094,28.2335312085759,27.8277909054233,56.0613221139992,46687.96116,7.48921079265202,33314.08,79490.39,46176.31,93.55393936,76.2,42.81,6.093,27.429,27.5,6.93962169558946,"4"
"CA",15,"CA15o",30.9995100930823,14.0515302092602,36.6,50.4225967022392,42.2855785297907,2.55893082643469,19.5868464354503,36.8005017663282,30.0211150099848,54.2646210943914,11.430023144314,16.9490690792861,26.5436630689271,26.9042577479732,18.1729869594997,45.0772447074729,43446.31825,7.51178114672435,35982.35,78124.84,42142.49,99.33639812,76.7,43.496,7.752,25.83,33,6.05902360944378,"4"
"CA",16,"CA16o",35.7727176720987,12.4811126094656,34.1,51.5715138253432,29.3027871448121,3.0369733611026,39.8973506480372,37.9703447537146,34.8537266793917,50.3024752170433,21.1176202336268,21.3765040165573,26.0481051437659,20.4298359467265,11.0279346593234,31.45777060605,34915.26563,11.0914762202715,34799.7,72572.86,37773.16,98.7644894,75.8,43.496,7.752,25.83,32.5,5.37664553876158,"4"
"CA",17,"CA17o",35.9751940203027,13.7640780458241,33.6,51.3218871078022,43.9047515758616,2.64955073978401,48.6573133778978,26.6452366481805,34.8276987104757,48.7562317721907,25.9290234735559,20.0269769956092,27.2847577424997,16.4990591199074,10.2601826684277,26.7592417883351,27471.49302,13.4709353247591,32705.93,56102.08,23396.15,89.7857572,75.5,45.011,5.355,32.933,29.5,7.69630552626815,"2"
"CA",18,"CA18o",36.7773371582855,13.5086905163685,30.3,50.2900816245735,34.2155554207365,6.16604986956258,51.41236425408,25.6351812391565,34.0717235841131,47.3676208890699,33.7517433751743,27.109421474383,28.4223891863249,7.62511060122074,3.09133536289698,10.7164459641177,21780.38439,20.8716793967368,31439.11,53817.56,22378.45,91.30808277,70.2,45.846,10.865,29.35,44.5,7.5079062815354,"2"
"CA",19,"CA19o",32.4804192205119,15.7527721892107,34.8,49.5537653761652,55.7930569492777,4.02265202148964,35.3435380041198,16.7388668909218,30.174616097246,51.4987647735886,19.7892182879672,25.9991551401059,32.8927786142131,14.2478039058523,7.0710440518614,21.3188479577137,27897.87734,13.7851566707675,32156.11,56749.52,24593.41,80.65634154,71.9,45.847,12.346,27.428,56.5,8.93673930389634,"1"
"CA",20,"CA20o",42.0867571758219,10.9346471712842,28.3,54.2562327476668,18.8508560390647,6.76102892656181,69.9012585633901,30.5219880529875,38.5941264310602,44.4133399701344,44.7944972158533,25.6264657713724,22.3772027513921,5.27271536193908,1.92911889944317,7.20183426138225,18212.22086,29.3120415171521,24262.39,49008.39,24746,91.26254913,65.8,49.801,11.943,31.856,43.5,6.08215193841652,"2"
"CA",21,"CA21o",35.8383225315721,14.4602452058608,30.9,49.7917465884803,42.1782318516104,2.51576426577489,49.4694704623712,20.7523154491149,31.5602159400433,51.7320873294432,26.9963878596731,24.3436859647531,31.0430084267768,12.2552269042818,5.36169084451515,17.6169177487969,23607.10459,19.212757120198,30301.34,57385.73,27084.39,80.01292467,72.3,46.402,12.685,27.479,60.5,7.73070759756174,"2"
"CA",22,"CA22o",32.1666706830362,14.5729332535003,34.7,50.8660015174198,60.5720812799873,6.32204381790885,30.1176733363303,12.3728075116351,30.3132929382565,50.5785416175594,18.1212604361182,27.235939673063,34.4954052918214,13.5389001295443,6.6084944694531,20.1473945989974,28718.10613,14.1595908294288,33290.52,61186.16,27895.64,82.32622112,69.5,48.804,12.215,30.117,64,11.2477548271217,"1"
"CA",23,"CA23o",38.3250506826459,15.884748560254,33,50.738913218739,46.9127789306075,2.26565672391026,46.4665858797725,25.3761620907537,37.7864984728277,45.7020737392554,23.3706987118777,19.384713316462,29.8224368230113,16.7960481713218,10.6261029773272,27.422151148649,25704.24221,15.7438088456365,30742.31,55379.47,24637.16,98.06223869,75.2,48.106,7.649,32.499,36,8.44841901751656,"2"
"CA",24,"CA24o",26.8638808607921,16.6347794716724,38.7,49.7799859568745,66.0418343606312,1.57867295069443,27.3011812480999,17.0132008425875,27.6899165153988,55.7714468568991,12.1200621968828,20.5312187627263,33.4474843582244,21.3086797971197,12.5925548850468,33.9012346821665,37554.36016,6.86825221153325,38380.2,67930.88,29550.68,94.22270485,78.9,45.518,8.059,29.719,52,9.93356552095398,"6"
"CA",25,"CA25o",33.3614118939298,11.4139348824782,32.5,50.7538143732106,46.9091165151355,10.0217749863906,38.5147780115971,19.0915397797578,32.1694052032481,50.8267123652267,19.0755208333333,26.9087161975717,33.1735909906181,14.3112755242826,6.53089645419426,20.8421719784768,29987.16052,14.5658065684103,35357.36,62400.23,27042.87,88.03042465,71.8,50.81,8.774,33.647,53.5,9.02049194872437,"1"
"CA",26,"CA26o",29.2072813133656,15.3924879353897,37.4,48.7966569542329,48.0441202514497,4.72217471002,30.4556579969091,24.1199825726225,31.093534198649,52.5006690122506,10.9447754247662,20.4430406271299,32.43266492709,22.1868817095201,13.9926373114938,36.1795190210139,37362.48722,6.49741665596118,36156.27,61686.6,25530.33,98.73225596,76.8,48.283,9.463,30.845,51,7.46182203178524,"4"
"CA",27,"CA27o",32.8767743765065,14.5945914010682,35.9,49.8734142817676,41.7009043110543,4.52124295532163,42.4100178488609,38.4582055776219,36.2941487049464,46.0014067137934,19.67987770609,22.837263673763,28.2334824539712,20.5916867117775,8.65768945439831,29.2493761661758,30340.61068,11.8629910650323,31672.5,53777.17,22104.67,99.73462184,78.5,54.099,7.872,36.865,35.5,5.33837697263432,"2"
"CA",28,"CA28o",37.4209077263718,12.6506173965685,33.2,50.035783535227,32.1130644605309,3.51586862589484,58.9304409866686,42.9621315499006,40.636229437815,42.9387236595249,29.6334357807593,20.5596688542299,23.0767208538666,18.121722837491,8.60845167365317,26.7301745111441,26405.53222,16.7633156812114,28150.34,50858.68,22708.34,99.9339683,77,54.099,7.872,36.865,25,3.86002459565449,"2"
"CA",29,"CA29o",29.519683962564,17.7971374034774,39,48.1420358408774,42.2866352763854,5.6158944171952,25.7529076118793,43.6254924724277,33.543004299419,48.9911346311856,16.7446378262916,20.2510836092946,25.1949637149372,24.2053710918613,13.6039437576153,37.8093148494766,30567.26761,11.8126968704455,29341.98,56541.93,27199.95,99.33733696,76,54.099,7.872,36.865,33.5,4.57850825642113,"4"
"CA",30,"CA30o",30.4416031617872,18.2877462311836,40.1,48.6802238840264,77.1961811310747,3.17528722023849,9.71307968921176,25.4686461266041,38.5977175033397,44.1492617278212,5.34803575166148,12.6977252145369,23.532642145597,34.0330866581978,24.3885102300068,58.4215968882046,47356.71131,8.75620468674674,39162.28,63359.6,24197.32,97.48297574,77.2,54.099,7.872,36.865,30.5,6.3244802289685,"4"
"CA",31,"CA31o",39.8755576124545,11.042547812188,32.3,51.5832881728774,11.3246005178231,4.40999555404451,70.5046813296022,52.3108792339932,45.9905855984335,39.0976820019864,40.4527331706386,22.0750102939552,18.4942203207697,13.896839504685,5.08119670995149,18.9780362146365,19300.62294,25.2330840273407,23485.92,42011.2,18525.28,100,75.6,54.099,7.872,36.865,20,2.6920364340271,"2"
"CA",32,"CA32o",35.8742802976364,14.0484626158591,33.2,49.5667913486443,12.1905005556399,2.51245193114862,65.522021729919,42.4178716739532,37.6492328301262,47.0843159260758,33.6509791582386,25.9273410147685,24.0147235832047,12.0740374482452,4.33291879554297,16.4069562437882,23597.00601,14.8589419978093,29153.47,49131.82,19978.35,99.96870536,73.9,54.099,7.872,36.865,33.5,4.32172001309741,"2"
"CA",33,"CA33o",38.3315518202172,13.0384945652282,34.4,48.7000162094704,22.7474599299815,27.6800990017432,37.0482681964978,36.8490048486775,46.4367576578454,35.6013563431776,22.4441346916226,19.9945446517939,25.00352517204,21.7108989073122,10.8468965772313,32.5577954845436,25725.56143,19.6851688011564,26142.97,50138.31,23995.34,100,74.9,54.099,7.872,36.865,14,4.3210243956637,"2"
"CA",34,"CA34o",40.8097134995035,11.5967060211717,30.2,51.6528919050821,8.79267962672189,4.63664691384431,81.4851724199395,45.2470316302864,43.4400856695865,41.4667151904559,45.1770455038123,24.7432833504166,19.0836078691648,7.98129855671317,3.01476471989317,10.9960632766063,20148.90333,23.8003892086907,26976.67,44569.51,17592.84,100,68.9,54.099,7.872,36.865,26.5,3.44610808801163,"2"
"CA",35,"CA35o",38.9400173235167,11.7418796015591,30.8,49.0042638033496,9.95747668774727,30.485011358967,54.5180035297026,33.6767935211176,44.2619135320237,38.3605004634671,32.3513490632111,24.6689875804602,26.6536510778909,11.2450582238083,5.08095405462956,16.3260122784378,23426.45228,21.7832874225206,27298.7,53828.78,26530.08,100,73.6,54.099,7.872,36.865,17,4.93997632869301,"2"
"CA",36,"CA36o",32.2091448560678,14.1014454415881,36.9,49.6248600570287,47.6154724882125,4.54721969625873,33.3717351697178,27.9729763163917,36.4812168251153,45.4646790450529,13.656503954186,18.0515953095173,25.8205617671121,27.309080992637,15.1622579765476,42.4713389691846,39026.50814,10.7623353267329,33481.27,63674.9,30193.63,100,79.9,54.099,7.872,36.865,37,6.8230585005923,"4"
"CA",37,"CA37o",38.4658220178909,11.650450835739,30.7,48.8247812721684,14.8487519413881,23.7737308072898,49.5032667745762,31.2995980137148,42.856284895376,39.3305058069219,28.754649190277,23.5862773814917,28.8663351210106,13.3994141756841,5.39332413153652,18.7927383072206,24404.8921,20.5980416578841,29220.79,51730.52,22509.73,100,71.5,54.099,7.872,36.865,22,5.7588599989745,"2"
"CA",38,"CA38o",36.6724081418958,14.2212601768198,32,49.555630769133,10.6211938645911,3.54088644283063,76.2248021623734,37.8718900907171,37.6229317750495,46.2318056860637,34.1942889195899,26.9339039566216,24.3712929395756,10.4704006481837,4.03011353602925,14.500514184213,24356.64334,12.6587079354371,30017.46,50030.6,20013.14,100,75.2,54.099,7.872,36.865,30.5,4.87756544485326,"2"
"CA",39,"CA39o",36.8469645654804,12.4354649279565,31.6,49.1117185366971,17.6914707351655,5.6122391240031,67.0928847077235,34.6831466598044,37.4179862453051,47.5003131667628,31.6128292405769,25.8500440464338,25.6285087284915,12.1252795254453,4.78333845905245,16.9086179844977,25863.5753,13.5373770863216,32729.49,55391.82,22662.33,100,73.2,54.099,7.872,36.865,36,5.15682315180587,"2"
"CA",40,"CA40o",32.3531629652124,15.3162149988893,35.6,49.6114401359844,43.2696002542787,2.69728342428646,34.79079726176,30.6465556290892,32.7620932869525,50.734533853516,17.4093266679647,21.3848546622783,30.805357004619,21.0371982931527,9.36326337198528,30.4004616651379,32958.386,9.45901509047584,33415.07,58595.31,25180.24,100,77.2,45.567,10.784,26.672,55.5,7.35129160021374,"4"
"CA",41,"CA41o",31.4670347878147,17.4922235017768,34.9,49.3032801641882,56.6673663626672,6.25914898553286,33.1006844131668,14.6902600580633,29.790601391438,50.2732510990653,17.5407589554437,28.0913410432756,34.8450113770742,11.885520591864,7.63736803234248,19.5228886242065,27461.39444,15.1721282787717,34734.62,58195.86,23461.24,89.37014835,70.6,41.231,11.353,23.823,58,11.9592006552373,"1"
"CA",42,"CA42o",29.0627189803372,13.1575935604471,37.5,49.7405644688224,50.3986203467583,2.76024459763501,28.3831133195014,24.9860908689578,29.206991324936,56.2552074889818,10.3806409120847,19.1371987917604,32.3040585042356,25.4622879335014,12.7158138584179,38.1781017919193,42902.11721,4.78230165287349,39430.46,67561.73,28131.27,98.75025036,77,46.022,10.407,27.728,57.5,6.99629395281569,"4"
"CA",43,"CA43o",40.7318277962839,8.84344694522902,28.2,50.212393696813,17.3096759668683,11.8971557892909,68.9876705253601,29.6880449854954,37.855778655024,46.3905923736397,33.8369715789419,27.9802458454994,26.8174491598305,8.30616879605741,3.05916461967073,11.3653334157281,24306.15046,16.7423880977659,30314.81,53669.45,23354.64,99.345629,71.8,40.388,11.615,22.719,35.5,5.79103027230285,"2"
"CA",44,"CA44o",34.3953945680983,11.6021046481803,32.9,50.4820898854901,44.7847387724988,5.86799823778258,43.8689961199369,23.3589997129278,31.9221780072753,52.7031846373057,19.5917114159142,23.6725086104445,31.2073002366436,16.3267394768776,9.20174026012001,25.5284797369977,32425.4056,9.87444303115904,35220.47,66014.4,30793.93,97.68232231,75.7,44.374,10.454,27.518,54,7.74184331303463,"4"
"CA",45,"CA45o",30.0940362660374,20.0610700879746,35.5,50.2308491581763,45.3612553240055,6.70399743573555,43.3569524105543,21.862849271015,29.7176908276875,51.020969541126,20.7236592721618,26.2994007104198,31.9354224335114,13.8912772948575,7.15024028904951,21.041517583907,28434.22394,13.2122053036374,32833.84,56206.44,23372.6,89.92063691,71.9,44.153,10.399,27.671,51.5,11.089549543981,"1"
"CA",46,"CA46o",28.3236106846792,18.4285523094243,39.6,49.2828455783455,60.3611884745368,1.6489179531253,19.7322507479661,24.1583499562912,31.587102500409,50.7896869646648,10.7109679204633,18.0971456305989,31.2840818997797,25.347819307458,14.5599852417001,39.9078045491581,39791.75579,7.39524866827395,36056.41,63915.02,27858.61,99.90611622,78.9,47.776,10.033,29.307,53.5,8.46533296253124,"4"
"CA",47,"CA47o",41.1658387449102,10.2814629308887,29.8,52.0023979085621,13.7467599158801,1.54823038424545,69.8725159355081,48.9436218998296,38.6101854225412,47.0853627275058,43.0729424298923,23.8167714861905,20.3514760799491,9.39760935385151,3.3612006501166,12.7588100039681,23034.85195,16.836024703026,28268.16,48587.62,20319.46,100,76.7,45.567,10.784,26.672,44,3.67546391846829,"2"
"CA",48,"CA48o",29.7923243792961,16.4444924074203,38.6,49.2820022965553,63.9307467494974,1.69491023549303,16.8355457379996,25.0794213372176,30.0777677717509,53.0047749691093,6.43924374126767,13.9806554878998,27.577036540326,31.6657912710951,20.3372729594114,52.0030642305065,47655.18033,7.25218524845109,38811.08,73625.36,34814.28,99.90877611,75.7,45.567,10.784,26.672,53.5,7.81144152358354,"4"
